Benchmark,Algorithms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Mean,Std
DTLZ5,RLT-MOPSO,0.173690064,0.184543142,0.173027421,0.179398138,0.178582089,0.18181439,0.185535409,0.165462437,0.177979486,0.187155021,0.17893659,0.17990395,0.182758942,0.180533709,0.17404706,0.17827658,0.17415452,0.180164819,0.170742639,0.173198164,0.18564923,0.184578288,0.181596861,0.18813638,0.175937624,0.174428835,0.176973493,0.182701014,0.179690538,0.173019594,0.178753881,0.005296254
DTLZ6,MOPSO-Gbest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTLZ6,MOPSO-DPRT,0.183908124,0.175849258,0.168313443,0.185350216,0.173951629,0.180247274,0.181917245,0.183698383,0.187453582,0.187569706,0.177035734,0.18853333,0.191282126,0.176865555,0.185259508,0.188109759,0.182996507,0.185824227,0.179873259,0.183833174,0.178189606,0.184555986,0.187963198,0.17439799,0.185667643,0.180716782,0.184795779,0.173903486,0.184527424,0.176103074,0.181956434,0.005467143
DTLZ6,MOPSO-Von-Neumann,0.196490853,0.195593073,0.196338815,0.1969185,0.197024519,0.196708525,0.194448981,0.195953545,0.1953997,0.198534794,0.197303982,0.19529806,0.195483897,0.197450628,0.197526304,0.197289821,0.196065591,0.198415861,0.197410491,0.19566176,0.198394794,0.196186206,0.195731627,0.195749688,0.196967471,0.19852073,0.196998743,0.195722766,0.193976293,0.196721223,0.196542908,0.001154503
DTLZ6,MOPSO-IVT,0.156819044,0.173903583,0.169800111,0.164242106,0.179852847,0.171755608,0.178005359,0.166519823,0.157754777,0.148454707,0.163961133,0.165637901,0.155471351,0.176802848,0.16656553,0.163028774,0.174008003,0.15540289,0.152796621,0.157765,0.176364093,0.154101646,0.160281134,0.174038526,0.172153544,0.150844852,0.162648533,0.173701266,0.171003328,0.174882083,0.165618901,0.009007774
DTLZ6,RT-MOPSO,0.194922622,0.196043128,0.197043404,0.196766535,0.195017437,0.195810291,0.196962308,0.195789056,0.195445681,0.196722647,0.194924785,0.194911622,0.194278001,0.195185008,0.195069411,0.19420519,0.196217416,0.194772461,0.194188815,0.19306623,0.196714496,0.195277935,0.193708593,0.196091702,0.195566497,0.194476736,0.196154795,0.194899655,0.194229628,0.193556173,0.195267275,0.001053288
DTLZ6,RLT-MOPSO,0.196545743,0.19759628,0.197825007,0.198707523,0.197620398,0.196349431,0.197969065,0.197667185,0.19667838,0.197423263,0.198231885,0.198081039,0.19639973,0.197152003,0.196579745,0.195666406,0.197359817,0.197142937,0.196867282,0.197439809,0.196502817,0.198379993,0.197606514,0.196014878,0.197030211,0.195722085,0.197438051,0.198023365,0.196950908,0.197394075,0.197212194,0.00076988
DTLZ7,MOPSO-Gbest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTLZ7,MOPSO-DPRT,0.253228723,0.090909091,0.187672129,0.090909091,0.090909091,0.090909091,0.248510943,0.090909091,0.261911059,0.090909091,0.126703459,0.265031433,0.090909091,0.253741806,0.25854684,0.090909091,0.263145054,0.090909091,0.251480211,0.256620986,0.090909091,0.090909091,0.259934507,0.189029104,0.276009013,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.160203691,0.080370501
DTLZ7,MOPSO-Von-Neumann,0.147653673,0.090909091,0.278010155,0.281725535,0.090909091,0.090909091,0.147650745,0.240578482,0.090909091,0.090909091,0.280221535,0.275555793,0.274315065,0.090909091,0.090909091,0.277200957,0.090909091,0.090909091,0.280639012,0.090909091,0.191987728,0.277057788,0.147664317,0.090909091,0.277636045,0.147657987,0.277904036,0.090909091,0.192021973,0.147651559,0.174468049,0.08297405
